Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2025.06.02 22:30:00;Buy;0.02;XAUUSD;3379.03;0.02;2025.06.02 22:34:00;3379.64;-0.14;;1.22
2025.06.02 03:32:01;Buy;0.02;XAUUSD;3310.74;0.02;2025.06.02 03:47:02;3309.76;-0.14;;-1.96
2025.06.02 03:30:00;Buy;0.02;XAUUSD;3313.31;0.02;2025.06.02 03:47:02;3309.76;-0.14;;-7.1
2025.06.02 03:41:01;Buy;0.02;XAUUSD;3304.74;0.02;2025.06.02 03:47:01;3309.76;-0.14;;10.04
2025.06.02 03:40:00;Buy;0.02;XAUUSD;3306.79;0.02;2025.06.02 03:47:01;3309.88;-0.14;;6.18
2025.06.02 03:39:00;Buy;0.02;XAUUSD;3308.56;0.02;2025.06.02 03:47:00;3309.86;-0.14;;2.6
2025.06.02 03:15:01;Buy;0.02;XAUUSD;3313.31;0.02;2025.06.02 03:19:00;3314.41;-0.14;;2.2
2025.06.02 03:00:01;Buy;0.02;XAUUSD;3310.26;0.02;2025.06.02 03:01:04;3311.47;-0.14;;2.42
2025.05.29 19:49:00;Buy;0.02;XAUUSD;3324.75;0.02;2025.05.29 20:46:02;3323.39;-0.14;;-2.7199999999999998
2025.05.29 19:45:00;Buy;0.02;XAUUSD;3326.39;0.02;2025.05.29 20:46:01;3323.37;-0.14;;-6.04
2025.05.29 20:30:00;Buy;0.02;XAUUSD;3319.26;0.02;2025.05.29 20:46:01;3323.37;-0.14;;8.22
2025.05.29 20:10:00;Buy;0.02;XAUUSD;3320.85;0.02;2025.05.29 20:46:01;3323.38;-0.14;;5.06
2025.05.29 19:52:00;Buy;0.02;XAUUSD;3322.9;0.02;2025.05.29 20:46:00;3323.38;-0.14;;0.96
2025.05.29 19:40:00;Buy;0.02;XAUUSD;3324.95;0.02;2025.05.29 19:44:01;3326.89;-0.14;;3.88
2025.05.29 19:30:00;Buy;0.02;XAUUSD;3326.51;0.02;2025.05.29 19:44:00;3326.89;-0.14;;0.76
2025.05.29 19:15:00;Buy;0.02;XAUUSD;3329.68;0.02;2025.05.29 19:16:00;3330.32;-0.14;;1.28
2025.05.29 19:00:00;Buy;0.02;XAUUSD;3321.98;0.02;2025.05.29 19:04:00;3321.84;-0.14;;-0.28
2025.05.29 19:02:00;Buy;0.02;XAUUSD;3320.27;0.02;2025.05.29 19:04:00;3321.84;-0.14;;3.14
2025.05.27 22:48:00;Buy;0.02;XAUUSD;3307.26;0.02;2025.05.28 01:06:02;3304.68;-0.14;-1.02;-5.16
2025.05.27 23:53:01;Buy;0.02;XAUUSD;3300.47;0.02;2025.05.28 01:06:01;3304.78;-0.14;-1.02;8.62
2025.05.27 23:51:00;Buy;0.02;XAUUSD;3302.11;0.02;2025.05.28 01:06:01;3304.78;-0.14;-1.02;5.34
2025.05.27 23:10:00;Buy;0.02;XAUUSD;3303.66;0.02;2025.05.28 01:06:00;3304.76;-0.14;-1.02;2.2
2025.05.27 22:58:00;Buy;0.02;XAUUSD;3305.16;0.02;2025.05.28 01:06:00;3304.76;-0.14;-1.02;-0.8
2025.05.27 03:21:00;Buy;0.02;XAUUSD;3344.56;0.02;2025.05.27 05:46:03;3343.08;-0.14;;-2.96
2025.05.27 03:19:00;Buy;0.02;XAUUSD;3347.29;0.02;2025.05.27 05:46:02;3343.08;-0.14;;-8.42
2025.05.27 03:15:01;Buy;0.02;XAUUSD;3349.55;0.02;2025.05.27 05:46:02;3343.08;-0.14;;-12.94
2025.05.27 04:44:00;Buy;0.02;XAUUSD;3333.72;0.02;2025.05.27 05:46:02;3343.08;-0.14;;18.72
2025.05.27 04:40:01;Buy;0.02;XAUUSD;3335.26;0.02;2025.05.27 05:46:01;3343.12;-0.14;;15.72
2025.05.27 04:25:00;Buy;0.02;XAUUSD;3338.94;0.02;2025.05.27 05:46:01;3343.09;-0.14;;8.3
2025.05.27 04:20:01;Buy;0.02;XAUUSD;3340.76;0.02;2025.05.27 05:46:00;3343.04;-0.14;;4.5600000000000005
2025.05.27 04:05:00;Buy;0.02;XAUUSD;3342.56;0.02;2025.05.27 05:46:00;3342.91;-0.14;;0.7
2025.05.23 19:45:42;Balance;;;;;;;;;-478
2025.05.20 23:12:00;Buy;0.03;XAUUSD;3295.58;0.03;2025.05.21 01:06:01;3295.09;-0.22;-1.58;-1.47
2025.05.20 23:35:00;Buy;0.03;XAUUSD;3289.91;0.03;2025.05.21 01:06:01;3294.93;-0.22;-1.58;15.06
2025.05.20 23:26:00;Buy;0.03;XAUUSD;3291.22;0.03;2025.05.21 01:06:00;3294.92;-0.22;-1.58;11.1
2025.05.20 23:24:05;Buy;0.03;XAUUSD;3294.05;0.03;2025.05.21 01:06:00;3294.89;-0.22;-1.58;2.52
2025.05.20 23:00:00;Buy;0.03;XAUUSD;3294.52;0.03;2025.05.20 23:10:00;3295.26;-0.22;;2.22
2025.05.20 22:54:00;Buy;0.03;XAUUSD;3292.89;0.03;2025.05.20 22:56:01;3295.04;-0.22;;6.45
2025.05.20 22:48:00;Buy;0.03;XAUUSD;3293.24;0.03;2025.05.20 22:49:00;3294.04;-0.22;;2.4
2025.05.20 22:42:00;Buy;0.03;XAUUSD;3291.3;0.03;2025.05.20 22:47:00;3291.91;-0.22;;1.83
2025.05.20 22:30:00;Buy;0.03;XAUUSD;3290.02;0.03;2025.05.20 22:41:01;3290.56;-0.22;;1.62
2025.05.20 22:30:00;Buy;0.03;XAUUSD;3290.02;0.03;2025.05.20 22:41:01;3290.48;-0.22;;1.38
2025.05.20 22:24:00;Buy;0.03;XAUUSD;3289.68;0.03;2025.05.20 22:25:00;3290.44;-0.22;;2.2800000000000002
2025.05.20 22:15:00;Buy;0.03;XAUUSD;3288.41;0.03;2025.05.20 22:19:00;3289.25;-0.22;;2.52
2025.05.20 22:00:00;Buy;0.03;XAUUSD;3287.81;0.03;2025.05.20 22:02:00;3288.52;-0.22;;2.13
2025.05.20 19:45:00;Buy;0.03;XAUUSD;3279.9;0.03;2025.05.20 19:55:00;3279.78;-0.22;;-0.36
2025.05.20 19:48:00;Buy;0.03;XAUUSD;3278.15;0.03;2025.05.20 19:55:00;3279.78;-0.22;;4.89
2025.05.20 19:36:00;Buy;0.03;XAUUSD;3277.08;0.03;2025.05.20 19:43:00;3278.87;-0.22;;5.37
2025.05.20 19:30:00;Buy;0.03;XAUUSD;3278.57;0.03;2025.05.20 19:43:00;3279.1;-0.22;;1.5899999999999999
2025.05.20 19:15:00;Buy;0.03;XAUUSD;3281.14;0.03;2025.05.20 19:16:00;3281.8;-0.22;;1.98
2025.05.20 19:00:00;Buy;0.03;XAUUSD;3277.47;0.03;2025.05.20 19:01:00;3278.23;-0.22;;2.2800000000000002
2025.05.19 03:45:01;Buy;0.03;XAUUSD;3245.97;0.03;2025.05.19 03:47:00;3247.23;-0.22;;3.7800000000000002
2025.05.19 03:30:00;Buy;0.03;XAUUSD;3247.78;0.03;2025.05.19 03:34:00;3248.84;-0.22;;3.18
2025.05.19 03:15:00;Buy;0.03;XAUUSD;3245.77;0.03;2025.05.19 03:16:01;3246.98;-0.22;;3.63
2025.05.19 03:00:01;Buy;0.03;XAUUSD;3235.07;0.03;2025.05.19 03:01:01;3236.25;-0.22;;3.54
2025.05.16 23:29:00;Buy;0.03;XAUUSD;3195.72;0.03;2025.05.16 23:46:01;3201.01;-0.22;;15.87
2025.05.16 23:28:00;Buy;0.03;XAUUSD;3197.25;0.03;2025.05.16 23:46:01;3201.01;-0.22;;11.28
2025.05.16 23:25:00;Buy;0.03;XAUUSD;3199.01;0.03;2025.05.16 23:46:01;3201.01;-0.22;;6
2025.05.16 23:06:00;Buy;0.03;XAUUSD;3200.84;0.03;2025.05.16 23:46:00;3201.01;-0.22;;0.51
2025.05.15 23:54:05;Buy;0.03;XAUUSD;3239.36;0.03;2025.05.15 23:56:00;3239.92;-0.22;;1.6800000000000002
2025.05.15 23:37:00;Buy;0.03;XAUUSD;3237.07;0.03;2025.05.15 23:52:01;3238.78;-0.22;;5.13
2025.05.15 23:30:00;Buy;0.03;XAUUSD;3238.66;0.03;2025.05.15 23:52:01;3238.92;-0.22;;0.78
2025.05.15 23:24:01;Buy;0.03;XAUUSD;3237.87;0.03;2025.05.15 23:26:01;3239.27;-0.22;;4.2
2025.05.15 23:06:00;Buy;0.03;XAUUSD;3234.96;0.03;2025.05.15 23:18:00;3236.26;-0.22;;3.9
2025.05.15 23:00:00;Buy;0.03;XAUUSD;3232.01;0.03;2025.05.15 23:03:00;3233.49;-0.22;;4.44
2025.05.15 22:54:00;Buy;0.03;XAUUSD;3230.86;0.03;2025.05.15 22:58:00;3231.42;-0.22;;1.6800000000000002
2025.05.15 22:45:00;Buy;0.03;XAUUSD;3230.78;0.03;2025.05.15 22:53:00;3231.4;-0.22;;1.8599999999999999
2025.05.15 22:42:01;Buy;0.03;XAUUSD;3230.01;0.03;2025.05.15 22:43:00;3230.64;-0.22;;1.8900000000000001
2025.05.15 22:33:01;Buy;0.03;XAUUSD;3228.27;0.03;2025.05.15 22:40:02;3230.4;-0.22;;6.39
2025.05.15 22:30:00;Buy;0.03;XAUUSD;3230.28;0.03;2025.05.15 22:40:01;3230.4;-0.22;;0.36
2025.05.15 22:33:00;Buy;0.03;XAUUSD;3228.27;0.03;2025.05.15 22:40:01;3230.4;-0.22;;6.39
2025.05.15 22:30:00;Buy;0.03;XAUUSD;3230.3;0.03;2025.05.15 22:40:00;3230.39;-0.22;;0.27
2025.05.15 22:15:00;Buy;0.03;XAUUSD;3224.82;0.03;2025.05.15 22:18:00;3225.41;-0.22;;1.77
2025.05.15 22:00:00;Buy;0.03;XAUUSD;3223.55;0.03;2025.05.15 22:02:00;3224.25;-0.22;;2.1
2025.05.15 19:48:00;Buy;0.03;XAUUSD;3220.24;0.03;2025.05.15 19:54:01;3221.88;-0.22;;4.92
2025.05.15 19:45:00;Buy;0.03;XAUUSD;3221.81;0.03;2025.05.15 19:54:00;3221.9;-0.22;;0.27
2025.05.15 19:30:00;Buy;0.03;XAUUSD;3219.19;0.03;2025.05.15 19:33:00;3221.45;-0.22;;6.78
2025.05.15 19:00:00;Buy;0.03;XAUUSD;3219.99;0.03;2025.05.15 19:18:00;3220.04;-0.22;;0.15
2025.05.15 19:05:00;Buy;0.03;XAUUSD;3217.78;0.03;2025.05.15 19:18:00;3219.94;-0.22;;6.48
2025.05.08 23:30:00;Sell;0.03;XAUUSD;3309.98;0.03;2025.05.08 23:31:01;3309.43;-0.22;;1.65
2025.05.08 23:20:00;Sell;0.03;XAUUSD;3308.91;0.03;2025.05.08 23:22:01;3307.63;-0.22;;3.84
2025.05.08 23:10:00;Sell;0.03;XAUUSD;3307.64;0.03;2025.05.08 23:14:01;3306.36;-0.22;;3.84
2025.05.08 23:00:00;Sell;0.03;XAUUSD;3306.94;0.03;2025.05.08 23:04:00;3305.93;-0.22;;3.03
2025.05.06 23:54:00;Buy;0.03;XAUUSD;3431.78;0.03;2025.05.06 23:55:00;3434.5;-0.22;;8.16
2025.05.06 23:48:00;Buy;0.03;XAUUSD;3429.28;0.03;2025.05.06 23:49:01;3430.77;-0.22;;4.47
2025.05.06 23:12:00;Buy;0.03;XAUUSD;3424.06;0.03;2025.05.06 23:29:01;3423.02;-0.22;;-3.12
2025.05.06 23:23:01;Buy;0.03;XAUUSD;3420.9;0.03;2025.05.06 23:29:01;3423.06;-0.22;;6.48
2025.05.06 23:14:00;Buy;0.03;XAUUSD;3422.49;0.03;2025.05.06 23:29:00;3423.06;-0.22;;1.71
2025.05.06 23:00:00;Buy;0.03;XAUUSD;3423.23;0.03;2025.05.06 23:07:00;3424.28;-0.22;;3.15
2025.05.06 22:54:00;Buy;0.03;XAUUSD;3422.98;0.03;2025.05.06 22:56:00;3424.08;-0.22;;3.3
2025.05.05 22:48:00;Buy;0.03;XAUUSD;3336.4;0.03;2025.05.05 23:56:01;3334.19;-0.22;;-6.63
2025.05.05 22:58:00;Buy;0.03;XAUUSD;3328.68;0.03;2025.05.05 23:56:01;3334.19;-0.22;;16.53
2025.05.05 22:54:00;Buy;0.03;XAUUSD;3332.07;0.03;2025.05.05 23:56:01;3334.28;-0.22;;6.63
2025.05.05 22:50:00;Buy;0.03;XAUUSD;3334.16;0.03;2025.05.05 23:56:00;3334.28;-0.22;;0.36
2025.05.05 22:42:00;Buy;0.03;XAUUSD;3336.22;0.03;2025.05.05 22:46:00;3336.36;-0.22;;0.42
2025.05.05 22:44:00;Buy;0.03;XAUUSD;3334.62;0.03;2025.05.05 22:46:00;3336.26;-0.22;;4.92
2025.05.05 22:30:00;Buy;0.03;XAUUSD;3336.41;0.03;2025.05.05 22:37:00;3336.39;-0.22;;-0.06
2025.05.05 22:32:00;Buy;0.03;XAUUSD;3334.9;0.03;2025.05.05 22:37:00;3336.39;-0.22;;4.47
2025.05.05 22:24:00;Buy;0.03;XAUUSD;3329.47;0.03;2025.05.05 22:25:00;3330.25;-0.22;;2.34
2025.05.05 22:18:00;Buy;0.03;XAUUSD;3328.38;0.03;2025.05.05 22:22:00;3329.04;-0.22;;1.98
2025.05.01 23:53:00;Buy;0.03;XAUUSD;3236.01;0.03;2025.05.02 01:03:00;3240.27;-0.22;-1.53;12.78
2025.05.01 23:44:01;Buy;0.02;XAUUSD;3238.8;0.02;2025.05.02 01:03:00;3240.29;-0.14;-1.02;2.98
2025.05.01 23:40:03;Buy;0.02;XAUUSD;3236.13;0.02;2025.05.01 23:41:02;3237.03;-0.14;;1.8
2025.05.01 23:16:01;Buy;0.02;XAUUSD;3236.66;0.02;2025.05.01 23:40:01;3235.64;-0.14;;-2.04
2025.05.01 23:26:01;Buy;0.04;XAUUSD;3232.19;0.04;2025.05.01 23:40:01;3235.65;-0.28;;13.84
2025.05.01 23:17:00;Buy;0.03;XAUUSD;3234.28;0.03;2025.05.01 23:40:00;3235.28;-0.22;;3
2025.05.01 23:12:00;Buy;0.02;XAUUSD;3232.92;0.02;2025.05.01 23:14:00;3233.92;-0.14;;2
2025.05.01 23:08:00;Buy;0.02;XAUUSD;3231.03;0.02;2025.05.01 23:10:00;3232.01;-0.14;;1.96
2025.05.01 23:04:00;Buy;0.02;XAUUSD;3230.51;0.02;2025.05.01 23:05:00;3231.47;-0.14;;1.92
2025.04.28 22:04:00;Buy;0.02;XAUUSD;3351.42;0.02;2025.04.28 22:20:00;3350.18;-0.14;;-2.48
2025.04.28 22:16:00;Buy;0.03;XAUUSD;3347.23;0.03;2025.04.28 22:20:00;3350.18;-0.22;;8.85
2025.04.28 22:00:01;Buy;0.02;XAUUSD;3349.42;0.02;2025.04.28 22:03:00;3350.24;-0.14;;1.6400000000000001
2025.04.25 23:56:01;Buy;0.02;XAUUSD;3318.58;0.02;2025.04.28 01:03:00;3324.19;-0.14;-1.02;11.22
2025.04.25 23:54:07;Buy;0.02;XAUUSD;3315.97;0.02;2025.04.25 23:56:00;3318;-0.14;;4.06
2025.04.25 23:48:00;Buy;0.02;XAUUSD;3314.43;0.02;2025.04.25 23:54:00;3315.58;-0.14;;2.3
2025.04.25 23:44:00;Buy;0.02;XAUUSD;3312.8;0.02;2025.04.25 23:45:00;3314.82;-0.14;;4.04
2025.04.25 23:40:01;Buy;0.02;XAUUSD;3310.17;0.02;2025.04.25 23:43:01;3312.36;-0.14;;4.38
2025.04.25 23:24:01;Buy;0.02;XAUUSD;3310.36;0.02;2025.04.25 23:40:00;3309.84;-0.14;;-1.04
2025.04.25 23:29:01;Buy;0.03;XAUUSD;3306.81;0.03;2025.04.25 23:40:00;3309.84;-0.22;;9.09
2025.04.25 22:52:00;Buy;0.02;XAUUSD;3311.47;0.02;2025.04.25 23:24:01;3310.24;-0.14;;-2.46
2025.04.25 23:00:00;Buy;0.04;XAUUSD;3305.59;0.04;2025.04.25 23:24:00;3310.21;-0.28;;18.48
2025.04.25 22:54:00;Buy;0.03;XAUUSD;3308.89;0.03;2025.04.25 23:24:00;3310.21;-0.22;;3.96
2025.04.25 22:50:01;Buy;0.02;XAUUSD;3308.52;0.02;2025.04.25 22:51:00;3310.64;-0.14;;4.24
2025.04.25 22:44:00;Buy;0.02;XAUUSD;3308.39;0.02;2025.04.25 22:50:00;3308.1;-0.14;;-0.58
2025.04.25 22:47:00;Buy;0.03;XAUUSD;3304.84;0.03;2025.04.25 22:50:00;3307.75;-0.22;;8.73
2025.04.25 22:40:00;Buy;0.02;XAUUSD;3304;0.02;2025.04.25 22:41:00;3305.94;-0.14;;3.88
2025.04.25 22:36:00;Buy;0.02;XAUUSD;3300.16;0.02;2025.04.25 22:38:00;3301.07;-0.14;;1.8199999999999998
2025.04.25 22:28:00;Buy;0.02;XAUUSD;3294.92;0.02;2025.04.25 22:31:00;3295.74;-0.14;;1.6400000000000001
2025.04.25 22:24:00;Buy;0.02;XAUUSD;3293.74;0.02;2025.04.25 22:25:00;3294.92;-0.14;;2.36
2025.04.25 18:40:00;Sell;0.02;XAUUSD;3276.93;0.02;2025.04.25 18:42:00;3275.27;-0.14;;3.32
2025.04.25 18:20:00;Sell;0.02;XAUUSD;3273.7;0.02;2025.04.25 18:22:00;3271.99;-0.14;;3.42
2025.04.25 18:00:00;Sell;0.02;XAUUSD;3278.03;0.02;2025.04.25 18:10:00;3274.93;-0.14;;6.2
2025.04.23 18:00:00;Sell;0.02;XAUUSD;3287.8;0.02;2025.04.23 18:14:00;3284.06;-0.14;;7.48
2025.04.22 23:00:00;Sell;0.02;XAUUSD;3375.04;0.02;2025.04.23 01:03:00;3340.8;-0.14;0.55;68.48
2025.04.22 22:30:00;Sell;0.02;XAUUSD;3375.51;0.02;2025.04.22 22:32:01;3372.42;-0.14;;6.18
2025.04.22 18:40:00;Sell;0.02;XAUUSD;3425.75;0.02;2025.04.22 18:50:00;3422.38;-0.14;;6.74
2025.04.16 22:24:01;Buy;0.02;XAUUSD;3340.44;0.02;2025.04.16 22:49:03;3339.52;-0.14;;-1.8399999999999999
2025.04.16 22:43:00;Buy;0.03;XAUUSD;3337.64;0.03;2025.04.16 22:49:02;3339.53;-0.22;;5.67
2025.04.16 22:20:00;Buy;0.02;XAUUSD;3339.12;0.02;2025.04.16 22:22:00;3339.86;-0.14;;1.48
2025.04.16 11:00:01;Buy;0.02;XAUUSD;3300.18;0.02;2025.04.16 11:04:01;3305.12;-0.14;;9.88
2025.04.16 10:30:11;Buy;0.02;XAUUSD;3296.3;0.02;2025.04.16 10:51:01;3299.32;-0.14;;6.04
2025.04.11 11:42:00;Buy;0.02;XAUUSD;3215.02;0.02;2025.04.11 11:47:00;3222.68;-0.14;;15.32
2025.04.11 11:30:00;Buy;0.02;XAUUSD;3219.42;0.02;2025.04.11 11:47:00;3222.64;-0.14;;6.44
2025.04.09 11:51:14;Balance;;;;;;;;;-592
2025.04.09 10:12:00;Buy;0.03;XAUUSD;3051.08;0.03;2025.04.09 11:17:01;3047.92;-0.22;;-9.48
2025.04.09 11:04:00;Buy;0.03;XAUUSD;3038.58;0.03;2025.04.09 11:17:00;3047.92;-0.22;;28.02
2025.04.09 10:14:00;Buy;0.03;XAUUSD;3044.03;0.03;2025.04.09 11:17:00;3047.92;-0.22;;11.67
2025.04.08 01:34:00;Sell;0.03;XAUUSD;2986.87;0.03;2025.04.08 07:36:02;2991.28;-0.22;;-13.23
2025.04.07 22:38:00;Sell;0.02;XAUUSD;2979.6;0.02;2025.04.08 07:36:02;2991.28;-0.14;0.44;-23.36
2025.04.07 22:06:00;Sell;0.02;XAUUSD;2972.32;0.02;2025.04.08 07:36:01;2991.26;-0.14;0.44;-37.88
2025.04.07 22:00:00;Sell;0.02;XAUUSD;2965.98;0.02;2025.04.08 07:36:01;2991.17;-0.14;0.44;-50.38
2025.04.08 05:07:01;Sell;0.16;XAUUSD;3003.94;0.16;2025.04.08 07:36:00;2991.15;-1.12;;204.64
2025.04.08 04:10:00;Sell;0.09;XAUUSD;2997.06;0.09;2025.04.08 07:36:00;2991.15;-0.64;;53.19
2025.04.08 03:40:00;Sell;0.05;XAUUSD;2992.26;0.05;2025.04.08 07:36:00;2991.15;-0.36;;5.55
2025.04.07 21:30:00;Sell;0.02;XAUUSD;2969.88;0.02;2025.04.07 21:52:00;2967;-0.14;;5.76
2025.03.31 23:36:01;Buy;0.02;XAUUSD;3123.75;0.02;2025.03.31 23:43:00;3124.11;-0.14;;0.72
2025.03.31 11:00:00;Buy;0.02;XAUUSD;3123.9;0.02;2025.03.31 11:08:00;3126.73;-0.14;;5.66
2025.03.28 10:35:01;Buy;0.02;XAUUSD;3080.86;0.02;2025.03.28 15:36:18;3079.87;-0.14;;-1.98
2025.03.28 10:29:00;Buy;0.02;XAUUSD;3082.48;0.02;2025.03.28 15:36:18;3080.08;-0.14;;-4.8
2025.03.28 10:00:01;Buy;0.02;XAUUSD;3084.83;0.02;2025.03.28 15:36:17;3080.08;-0.14;;-9.5
2025.03.28 11:26:01;Buy;0.02;XAUUSD;3068.47;0.02;2025.03.28 15:36:17;3079.96;-0.14;;22.98
2025.03.28 11:19:00;Buy;0.02;XAUUSD;3072.91;0.02;2025.03.28 15:36:15;3079.91;-0.14;;14
2025.03.28 11:12:01;Buy;0.02;XAUUSD;3074.71;0.02;2025.03.28 15:36:08;3080.39;-0.14;;11.36
2025.03.28 11:06:00;Buy;0.02;XAUUSD;3077.23;0.02;2025.03.28 15:36:02;3080.52;-0.14;;6.58
2025.03.28 10:50:00;Buy;0.02;XAUUSD;3079.2;0.02;2025.03.28 15:36:00;3080.09;-0.14;;1.78
2025.03.28 09:30:00;Buy;0.02;XAUUSD;3082.05;0.02;2025.03.28 09:48:00;3084.09;-0.14;;4.08
2025.03.28 09:00:00;Buy;0.02;XAUUSD;3077.21;0.02;2025.03.28 09:02:00;3079.19;-0.14;;3.96
2025.03.19 22:12:00;Buy;0.02;XAUUSD;3047.58;0.02;2025.03.19 22:34:01;3045.71;-0.14;;-3.74
2025.03.19 22:23:00;Buy;0.04;XAUUSD;3041.92;0.04;2025.03.19 22:34:00;3045.69;-0.28;;15.08
2025.03.19 22:20:00;Buy;0.03;XAUUSD;3045.1;0.03;2025.03.19 22:34:00;3045.73;-0.22;;1.8900000000000001
2025.03.14 11:31:00;Buy;0.02;XAUUSD;2990.49;0.02;2025.03.14 11:59:00;2993.29;-0.14;;5.6
2025.03.14 11:30:00;Buy;0.02;XAUUSD;2992.56;0.02;2025.03.14 11:59:00;2993.23;-0.14;;1.34
2025.03.10 21:30:00;Sell;0.02;XAUUSD;2883.8;0.02;2025.03.10 22:03:01;2884.66;-0.14;;-1.72
2025.03.10 21:49:00;Sell;0.02;XAUUSD;2889.58;0.02;2025.03.10 22:03:00;2884.66;-0.14;;9.84
2025.03.10 21:00:00;Sell;0.02;XAUUSD;2885.73;0.02;2025.03.10 21:02:00;2883.05;-0.14;;5.36
2025.03.04 10:47:00;Buy;0.02;XAUUSD;2911.84;0.02;2025.03.04 11:28:01;2918.96;-0.14;;14.24
2025.03.04 10:41:00;Buy;0.02;XAUUSD;2915.33;0.02;2025.03.04 11:28:01;2919.07;-0.14;;7.48
2025.03.04 10:40:01;Buy;0.02;XAUUSD;2918.35;0.02;2025.03.04 11:28:00;2919.07;-0.14;;1.44
2025.03.04 10:38:01;Buy;0.02;XAUUSD;2916.64;0.02;2025.03.04 10:40:00;2918.26;-0.14;;3.24
2025.03.04 10:30:00;Buy;0.02;XAUUSD;2914.15;0.02;2025.03.04 10:38:00;2916.54;-0.14;;4.78
2025.02.27 18:00:00;Sell;0.02;XAUUSD;2871.98;0.02;2025.02.27 21:35:01;2878.43;-0.14;;-12.9
2025.02.27 20:04:00;Sell;0.02;XAUUSD;2885.2;0.02;2025.02.27 21:35:01;2878.52;-0.14;;13.36
2025.02.27 19:28:00;Sell;0.02;XAUUSD;2880.72;0.02;2025.02.27 21:35:00;2878.25;-0.14;;4.9399999999999995
2025.02.25 23:16:02;Buy;0.02;XAUUSD;2916.65;0.02;2025.02.26 01:05:02;2916.19;-0.14;-0.79;-0.92
2025.02.25 23:43:00;Buy;0.04;XAUUSD;2914.65;0.04;2025.02.26 01:05:01;2915.96;-0.28;-1.5899999999999999;5.24
2025.02.25 23:42:01;Buy;0.03;XAUUSD;2915.7;0.03;2025.02.26 01:05:01;2915.96;-0.22;-1.19;0.78
2025.02.25 23:12:00;Buy;0.02;XAUUSD;2915.73;0.02;2025.02.25 23:13:00;2917.1;-0.14;;2.74
2025.02.25 23:09:01;Buy;0.02;XAUUSD;2915.12;0.02;2025.02.25 23:10:00;2915.69;-0.14;;1.1400000000000001
2025.02.25 23:05:00;Buy;0.03;XAUUSD;2913.88;0.03;2025.02.25 23:09:00;2915.13;-0.22;;3.75
2025.02.25 23:04:00;Buy;0.02;XAUUSD;2915.04;0.02;2025.02.25 23:09:00;2915.13;-0.14;;0.18
2025.02.25 18:40:01;Sell;0.02;XAUUSD;2898.4;0.02;2025.02.25 18:44:00;2896.23;-0.14;;4.34
2025.02.25 18:20:00;Sell;0.02;XAUUSD;2899.59;0.02;2025.02.25 18:26:00;2895.17;-0.14;;8.84
2025.02.14 23:30:00;Sell;0.02;XAUUSD;2882.93;0.02;2025.02.17 01:27:00;2884.08;-0.14;-0.13;-2.3
2025.02.17 01:04:00;Sell;0.02;XAUUSD;2890.27;0.02;2025.02.17 01:27:00;2884.11;-0.14;;12.32
2025.02.14 23:00:00;Sell;0.02;XAUUSD;2885.42;0.02;2025.02.14 23:05:00;2884.24;-0.14;;2.36
2025.02.14 22:34:01;Sell;0.02;XAUUSD;2880.1;0.02;2025.02.14 22:38:00;2879.05;-0.14;;2.1
2025.02.14 22:29:00;Sell;0.02;XAUUSD;2883;0.02;2025.02.14 22:34:00;2880.38;-0.14;;5.24
2025.02.14 22:00:00;Sell;0.02;XAUUSD;2880.64;0.02;2025.02.14 22:34:00;2880.32;-0.14;;0.64
2025.02.14 21:30:00;Sell;0.02;XAUUSD;2883.21;0.02;2025.02.14 21:37:00;2882.12;-0.14;;2.18
2025.02.14 21:00:00;Sell;0.02;XAUUSD;2884.02;0.02;2025.02.14 21:28:00;2882.56;-0.14;;2.92
2025.02.14 18:40:00;Sell;0.02;XAUUSD;2895.66;0.02;2025.02.14 18:44:00;2892.81;-0.14;;5.7
2025.02.10 09:36:02;Buy;0.02;XAUUSD;2895.25;0.02;2025.02.10 09:54:00;2895.02;-0.14;;-0.46
2025.02.10 09:41:00;Buy;0.02;XAUUSD;2893.24;0.02;2025.02.10 09:54:00;2895.02;-0.14;;3.56
2025.02.05 11:09:00;Buy;0.02;XAUUSD;2866.24;0.02;2025.02.05 11:24:01;2869.29;-0.14;;6.1
2025.02.05 11:00:00;Buy;0.02;XAUUSD;2867.7;0.02;2025.02.05 11:24:00;2869.3;-0.14;;3.2
2025.02.05 10:30:00;Buy;0.02;XAUUSD;2865.74;0.02;2025.02.05 10:42:00;2867.14;-0.14;;2.8
2025.02.05 08:30:00;Buy;0.02;XAUUSD;2861.26;0.02;2025.02.05 09:50:01;2860.73;-0.14;;-1.06
2025.02.05 09:03:00;Buy;0.02;XAUUSD;2856.3;0.02;2025.02.05 09:50:01;2860.68;-0.14;;8.76
2025.02.05 09:01:00;Buy;0.02;XAUUSD;2858.22;0.02;2025.02.05 09:50:00;2860.67;-0.14;;4.9
2025.02.05 08:59:00;Buy;0.02;XAUUSD;2859.72;0.02;2025.02.05 09:50:00;2860.65;-0.14;;1.8599999999999999
2025.02.05 08:04:00;Buy;0.02;XAUUSD;2857.88;0.02;2025.02.05 08:24:00;2860.12;-0.14;;4.48
2025.02.05 08:00:00;Buy;0.02;XAUUSD;2859.36;0.02;2025.02.05 08:24:00;2860.12;-0.14;;1.52
